,,,,,,,
,,,,,,Poland: 51.91944 19.14514,Monaco: 43.7328 7.4197
,,,,,,Sweden: 60.12816 18.64350,Montenegro: 42.70868 19.37439
,,,,,,Tunisia: 33.88692 9.53750,Slovenia: 46.15124 14.99546
,,,China: 35.86166 104.19540,,,,
,,,India: 20.59368 78.96288,,,,
,,,Laos: 19.85627 102.49550,,,,
,,,Malaysia: 4.21048 101.97577,,,,
,,,Burma: 21.91397 95.95622,,,,
,,,Thailand: 15.87003 100.99254,,,,
,,Bangladesh: 23.68499 90.35633,Nepal: 28.39486 84.12401,,,,
,,India: 20.59368 78.96288,,,,,
,,Burma: 21.91397 95.95622,,,,,
,,Philippines: 12.87972 121.77402,,,,,
,,Ecuador: -1.83124 -78.18341,,,,,
,,Ecuador: -1.83124 -78.18341,,,,,
,,Ecuador: -1.83124 -78.18341,,,,,
,,,,,,Slovakia: 48.66903 19.69902,
,,,,,,Slovenia: 46.15124 14.99546,
,,,,,,Somalia: 5.15215 46.19962,
,,,,,,Spain: 40.46367 -3.74922,
,,,,,,Sweden: 60.12816 18.64350,
,,,,,,Switzerland: 46.81819 8.22751,
,,,,,,United Kingdom: 55.37805 -3.43597,
,,,,,,Yemen: 15.55273 48.51639,
,,Indonesia: -0.78927 113.92133,,,,,
,Algeria: 28.03389 1.65963,,,,,,
,Angola: -11.20269 17.87389,,,,,,
,Angola: -11.20269 17.87389,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Belize: 17.18988 -88.49765,,,,,,
,Belize: 17.18988 -88.49765,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bosnia and Herzegovina: 43.91589 17.67908,,,,,,
,Botswana: -22.32847 24.68487,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Bulgaria: 42.73388 25.48583,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burundi: -3.37306 29.91889,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Central African Republic: 6.61111 20.93944,,,,,,
,Chad: 15.45417 18.73221,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Japan: 36.20482 138.25292,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Congo: -0.22802 15.82766,,,,,,
,Congo: -0.22802 15.82766,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,Mali: 17.57069 -3.99617,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,El Salvador: 13.79419 -88.89653,,,,,,
,El Salvador: 13.79419 -88.89653,,,,,,
,Ethiopia: 9.14500 40.48967,,,,,,
,France: 46.22764 2.21375,,,,,,
,French Guiana: 3.93389 -53.12578,,,,,,
,French Guiana: 3.93389 -53.12578,,,,,,
,Gabon: -0.80369 11.60944,,,,,,
,Gabon: -0.80369 11.60944,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Greece: 39.07421 21.82431,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guyana: 4.86042 -58.93018,,,,,,
,Guyana: 4.86042 -58.93018,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Hungary: 47.16249 19.50330,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Libya: 26.33510 17.22833,,,,,,
,Macedonia (FYROM): 41.60863 21.74527,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mexico: 19.0000 -99.0000,,,,,,
,Mexico: 19.0000 -99.0000,,,,,,
,Moldova: 47.41163 28.36989,,,,,,
,Montenegro: 42.70868 19.37439,,,,,,
,Namibia: -22.95764 18.49041,,,,,,
,Nepal: 28.39486 84.12401,,,,,,
,New Zealand: -40.90056 174.88597,,,,,,
,Nicaragua: 12.86542 -85.20723,,,,,,
,Nicaragua: 12.86542 -85.20723,,,,,,
,Niger: 17.60779 8.08167,,,,,,
,Panama: 8.53798 -80.78213,,,,,,
,Panama: 8.53798 -80.78213,,,,,,
,Panama: 8.53798 -80.78213,,,,,,
,Panama: 8.53798 -80.78213,,,,,,
,Panama: 8.53798 -80.78213,,,,,,
,Papua New Guinea: -6.31499 143.95555,,,,,,
,Papua New Guinea: -6.31499 143.95555,,,,,,
,Papua New Guinea: -6.31499 143.95555,,,,,,
,Paraguay: -23.44250 -58.44383,,,,,,
,Paraguay: -23.44250 -58.44383,,,,,,
,Paraguay: -23.44250 -58.44383,,,,,,
,Paraguay: -23.44250 -58.44383,,,,,,
,Paraguay: -23.44250 -58.44383,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Peru: -9.18997 -75.01515,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Philippines: 12.87972 121.77402,,,,,,
,Romania: 45.94316 24.96676,,,,,,
,Rwanda: -1.94028 29.87389,,,,,,
,Saudi Arabia: 23.88594 45.07916,,,,,,
,Serbia: 44.01652 21.00586,,,,,,
,Sierra Leone: 8.46055 -11.77989,,,,,,
,Somalia: 5.15215 46.19962,,,,,,
,Spain: 40.46367 -3.74922,,,,,,
,Sudan: 12.86281 30.21764,,,,,,
,Suriname: 3.91931 -56.02778,,,,,,
,Suriname: 3.91931 -56.02778,,,,,,
,Switzerland: 46.81819 8.22751,,,,,,
,Taiwan: 23.69781 120.96052,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Thailand: 15.87003 100.99254,,,,,,
,Trinidad and Tobago: 10.69180 -61.22250,,,,,,
,Tunisia: 33.88692 9.53750,,,,,,
,Turkey: 38.96375 35.24332,,,,,,
,Turkey: 38.96375 35.24332,,,,,,
,Uganda: 1.37333 32.29028,,,,,,
,Ukraine: 48.37943 31.16558,,,,,,
,Uruguay: -32.52278 -55.76584,,,,,,
,Venezuela: 6.42375 -66.58973,,,,,,
,Venezuela: 6.42375 -66.58973,,,,,,
,Venezuela: 6.42375 -66.58973,,,,,,
,Venezuela: 6.42375 -66.58973,,,,,,
,Venezuela: 6.42375 -66.58973,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Vietnam: 14.05832 108.27720,,,,,,
,Yemen: 15.55273 48.51639,,,,,,
,Zambia: -13.13390 27.84933,,,,,,
,Afghanistan: 33.93911 67.70995,,,,,,
,Afghanistan: 33.93911 67.70995,Germany: 51.16569 10.45153,Turkmenistan: 38.96972 59.55628,,,Albania: 41.15333 20.16833,Chad: 15.45417 18.73221
,Afghanistan: 33.93911 67.70995,,,,,,
,Afghanistan: 33.93911 67.70995,,,,,Austria: 47.51623 14.55007,
,Afghanistan: 33.93911 67.70995,,Hungary: 47.16249 19.50330,,,Albania: 41.15333 20.16833,Croatia: 45.10000 15.20000
,Afghanistan: 33.93911 67.70995,,,,,,
,Albania: 41.15333 20.16833,,,,,Bangladesh: 23.68499 90.35633,
,Albania: 41.15333 20.16833,,,,,,
,Algeria: 28.03389 1.65963,,,,,,
,Algeria: 28.03389 1.65963,,,,,,
,Algeria: 28.03389 1.65963,,,,,Democratic Republic of the Congo: -4.03833 21.75866,Saudi Arabia: 23.88594 45.07916
,Algeria: 28.03389 1.65963,,Tunisia: 33.88692 9.53750,,Gibraltar: 36.1430 -5.3530,,
,Algeria: 28.03389 1.65963,,,,,Belgium: 50.50389 4.46994,
,Algeria: 28.03389 1.65963,,,,,Austria: 47.51623 14.55007,Macedonia (FYROM): 41.60863 21.74527
,Andorra: 42.50628 1.52180,,,,,Botswana: -22.32847 24.68487,
,Angola: -11.20269 17.87389,,,,,Lesotho: -29.60999 28.23361,
,Angola: -11.20269 17.87389,,,,,,
,Angola: -11.20269 17.87389,,,,,Liberia: 6.42805 -9.42950,
,Angola: -11.20269 17.87389,Democratic Republic of the Congo: -4.03833 21.75866,Burundi: -3.37306 29.91889,,,,
,Angola: -11.20269 17.87389,,,,,Morocco: 31.79170 -7.09262,
,Angola: -11.20269 17.87389,,,,,Democratic Republic of the Congo: -4.03833 21.75866,
,Angola: -11.20269 17.87389,,,,,Botswana: -22.32847 24.68487,
,Angola: -11.20269 17.87389,Benin: 9.30769 2.31583,The Gambia: 13.44318 -15.31014,,,,
,Angola: -11.20269 17.87389,,,,,Congo: -0.22802 15.82766,
,Angola: -11.20269 17.87389,,,,,Australia: -25.27440 133.77514,
,Anguilla: 18.22055 -63.06862,,Antigua and Barbuda: 17.06082 -61.79643,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,Antarctica: -82.86275 -135.00000
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,Antarctica: -82.86275 -135.00000,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,Antarctica: -82.86275 -135.00000,
,Argentina: -38.41610 -63.61667,,,,,,
,Argentina: -38.41610 -63.61667,,,,,Falkland Islands (Islas Malvinas): -51.79625 -59.52361,
,Armenia: 40.06910 45.03819,,,,,Azerbaijan: 40.14310 47.57693,Afghanistan: 33.93911 67.70995
,Armenia: 40.06910 45.03819,,,,,Bangladesh: 23.68499 90.35633,Niger: 17.60779 8.08167
,Armenia: 40.06910 45.03819,,,,,Afghanistan: 33.93911 67.70995,
,Armenia: 40.06910 45.03819,,,,,Czech Republic: 49.81749 15.47296,
,Armenia: 40.06910 45.03819,,,,,Belgium: 50.50389 4.46994,Montenegro: 42.70868 19.37439
,Australia: -25.27440 133.77514,,,,,,
,Australia: -25.27440 133.77514,,,,,,
,Australia: -25.27440 133.77514,,,,,,Bouvet Island: -54.42320 3.41319
,Australia: -25.27440 133.77514,,,,,,
,Australia: -25.27440 133.77514,,,,,,
,Australia: -25.27440 133.77514,,,,,Falkland Islands (Islas Malvinas): -51.79625 -59.52361,
,Australia: -25.27440 133.77514,,,,,,
,Austria: 47.51623 14.55007,,,,,Belarus: 53.70981 27.95339,Kyrgyzstan: 41.20438 74.76610
,Austria: 47.51623 14.55007,,,,,Burundi: -3.37306 29.91889,Qatar: 25.35483 51.18388
,Austria: 47.51623 14.55007,,,,,Algeria: 28.03389 1.65963,
,Azerbaijan: 40.14310 47.57693,,,,,Cameroon: 7.36972 12.35472,
,Azerbaijan: 40.14310 47.57693,,,,,Bosnia and Herzegovina: 43.91589 17.67908,
,Azerbaijan: 40.14310 47.57693,,,,,Denmark: 56.26392 9.50178,
,Azerbaijan: 40.14310 47.57693,,,,,Bosnia and Herzegovina: 43.91589 17.67908,West Bank: 31.94657 35.30272
,Bahrain: 26.06670 50.55770,,,,,Denmark: 56.26392 9.50178,
,Bangladesh: 23.68499 90.35633,,,Thailand: 15.87003 100.99254,Australia: -25.27440 133.77514,,
,Bangladesh: 23.68499 90.35633,Malaysia: 4.21048 101.97577,,,,,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,,Pakistan: 30.37532 69.34512,,,,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,Laos: 19.85627 102.49550,Pakistan: 30.37532 69.34512,,,,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,North Korea: 40.33985 127.51009,Afghanistan: 33.93911 67.70995,,,,
,Bangladesh: 23.68499 90.35633,Pakistan: 30.37532 69.34512,,,,,
,Bangladesh: 23.68499 90.35633,,,,,China: 35.86166 104.19540,
,Bangladesh: 23.68499 90.35633,,,,,,
,Bangladesh: 23.68499 90.35633,,,,,Sri Lanka: 7.87305 80.77180,Guam: 13.44430 144.79373
,Belarus: 53.70981 27.95339,,,,,Egypt: 26.82055 30.80250,
,Belgium: 50.50389 4.46994,,,,,Faroe Islands: 61.89263 -6.91181,
,Belize: 17.18988 -88.49765,,,,,,
,Belize: 17.18988 -88.49765,,,,,,
,Belize: 17.18988 -88.49765,,,,,,
,Belize: 17.18988 -88.49765,,El Salvador: 13.79419 -88.89653,,,,
,Benin: 9.30769 2.31583,,,,,,
,Benin: 9.30769 2.31583,,,,,Egypt: 26.82055 30.80250,
,Benin: 9.30769 2.31583,Côte d'Ivoire: 7.1317 -5.5230,Cameroon: 7.36972 12.35472,,,,
,Benin: 9.30769 2.31583,,,,,,
,Benin: 9.30769 2.31583,,,,,Estonia: 58.59527 25.01361,
,Bhutan: 27.51416 90.43360,,,,Sri Lanka: 7.87305 80.77180,,
,Bhutan: 27.51416 90.43360,Vietnam: 14.05832 108.27720,Bangladesh: 23.68499 90.35633,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,Iran: 32.42791 53.68805,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bhutan: 27.51416 90.43360,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,Ecuador: -1.83124 -78.18341,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bolivia: -16.29015 -63.58865,,,,,,
,Bosnia and Herzegovina: 43.91589 17.67908,,,,,Finland: 61.92411 25.74815,
,Botswana: -22.32847 24.68487,,,,,,
,Botswana: -22.32847 24.68487,,,,,,
,Botswana: -22.32847 24.68487,Guinea-Bissau: 11.80375 -15.18041,Egypt: 26.82055 30.80250,,,,
,Botswana: -22.32847 24.68487,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,Argentina: -38.41610 -63.61667,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,Mauritius: -20.34840 57.55215,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,Israel: 31.04605 34.85161,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,,
,Brazil: -14.23500 -51.92528,,,,,New Zealand: -40.90056 174.88597,
,Brazil: -14.23500 -51.92528,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Brunei Darussalam: 4.53528 114.72767,,,,,,
,Bulgaria: 42.73388 25.48583,,,,,Belgium: 50.50389 4.46994,Syria: 34.80208 38.99681
,Bulgaria: 42.73388 25.48583,,,,,Djibouti: 11.82514 42.59027,
,Bulgaria: 42.73388 25.48583,,,,,Greece: 39.07421 21.82431,
,Bulgaria: 42.73388 25.48583,,,,,Hungary: 47.16249 19.50330,
,Bulgaria: 42.73388 25.48583,,,,,Denmark: 56.26392 9.50178,Serbia: 44.01652 21.00586
,Burkina Faso: 12.23833 -1.56159,,,,,,
,Burkina Faso: 12.23833 -1.56159,,,,,Portugal: 39.39987 -8.22445,
,Burkina Faso: 12.23833 -1.56159,Mali: 17.57069 -3.99617,Eritrea: 15.17938 39.78233,,,,
,Burkina Faso: 12.23833 -1.56159,,,,,,
,Burkina Faso: 12.23833 -1.56159,,,,,Lesotho: -29.60999 28.23361,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,Sri Lanka: 7.87305 80.77180,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,Turkmenistan: 38.96972 59.55628,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burma: 21.91397 95.95622,,,,,,
,Burundi: -3.37306 29.91889,,,,,Angola: -11.20269 17.87389,
,Burundi: -3.37306 29.91889,,,,,,
,Burundi: -3.37306 29.91889,,,,,,
,Burundi: -3.37306 29.91889,,,,,Sierra Leone: 8.46055 -11.77989,
,Burundi: -3.37306 29.91889,,,,,,
,Burundi: -3.37306 29.91889,Burkina Faso: 12.23833 -1.56159,,,,,
,Cambodia: 12.56568 104.99096,,,,United States of America: 37.09024 -95.71289,,
,Cambodia: 12.56568 104.99096,,Bangladesh: 23.68499 90.35633,,,,
,Cambodia: 12.56568 104.99096,,Indonesia: -0.78927 113.92133,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,Burma: 21.91397 95.95622,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,Kazakhstan: 48.01957 66.92368,,,,
,Cambodia: 12.56568 104.99096,,Bangladesh: 23.68499 90.35633,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,Thailand: 15.87003 100.99254,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cambodia: 12.56568 104.99096,,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,Zambia: -13.13390 27.84933,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Cameroon: 7.36972 12.35472,,,,,Mongolia: 46.86250 103.84666,
,Cameroon: 7.36972 12.35472,Togo: 8.61954 0.82478,,,,,
,Cameroon: 7.36972 12.35472,,,,,,
,Canada: 56.13037 -106.34677,,,,,,
,Canada: 56.13037 -106.34677,,,,,,
,Canada: 56.13037 -106.34677,,Mexico: 19.0000 -99.0000,,,,
,Cape Verde: 15.12173 -23.60508,,,,,Mozambique: -18.66569 35.52956,
,Cayman Islands: 19.31330 -81.25460,,,,,,
,Central African Republic: 6.61111 20.93944,,,,,,
,Central African Republic: 6.61111 20.93944,,,,,,
,Central African Republic: 6.61111 20.93944,Nigeria: 9.08200 8.67528,Gabon: -0.80369 11.60944,,,,
,Central African Republic: 6.61111 20.93944,,,,,,
,Central African Republic: 6.61111 20.93944,,,,,Burma: 21.91397 95.95622,
,Central African Republic: 6.61111 20.93944,,,,,,
,Chad: 15.45417 18.73221,,,,,,
,Chad: 15.45417 18.73221,,,,,,
,Chad: 15.45417 18.73221,,,,,,
,Chad: 15.45417 18.73221,Togo: 8.61954 0.82478,The Gambia: 13.44318 -15.31014,,,,
,Chad: 15.45417 18.73221,,,,,,
,Chad: 15.45417 18.73221,,,,,Norway: 60.47202 8.46895,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,,,,,
,Chile: -35.67515 -71.54297,,New Caledonia: -20.90431 165.61804,,,,American Samoa: -14.30594 -170.69620
,Chile: -35.67515 -71.54297,,,,,,Ecuador: -1.83124 -78.18341
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Bangladesh: 23.68499 90.35633,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,Afghanistan: 33.93911 67.70995,Israel: 31.04605 34.85161,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Finland: 61.92411 25.74815,
,China: 35.86166 104.19540,,,,,Brunei Darussalam: 4.53528 114.72767,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Taiwan: 23.69781 120.96052,
